param_id,window_id,test_start,test_end,cagr,mdd,calmar,turnover
79bf766a8d,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
79bf766a8d,1,2011-01-01,2013-12-31,0.3194657391442264,-0.41205296642663725,0.7753026071251563,0.023017902813299233
ed69a8dc0a,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
ed69a8dc0a,1,2011-01-01,2013-12-31,0.4154033733444875,-0.23011883635240393,1.8051689289282642,0.019820971867007674
64d84deec1,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
64d84deec1,1,2011-01-01,2013-12-31,0.3473801322896528,-0.41205296642663714,0.8430472793392719,0.023017902813299233
d13f0c6db5,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
d13f0c6db5,1,2011-01-01,2013-12-31,0.42867825067648035,-0.23011883635240338,1.862855981159246,0.019820971867007674
a15fe736c9,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
a15fe736c9,1,2011-01-01,2013-12-31,0.3194657391442264,-0.41205296642663725,0.7753026071251563,0.023017902813299233
84759d0f40,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
84759d0f40,1,2011-01-01,2013-12-31,0.4202537686332073,-0.23011883635240393,1.8262467136311726,0.019820971867007674
2a5b42aa97,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
2a5b42aa97,1,2011-01-01,2013-12-31,0.3194657391442264,-0.41205296642663725,0.7753026071251563,0.023017902813299233
4547157d01,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
4547157d01,1,2011-01-01,2013-12-31,0.4202537686332073,-0.23011883635240393,1.8262467136311726,0.019820971867007674
3db0b47188,0,2005-01-01,2007-12-31,0.12688551903906653,-0.4410268556716218,0.28770474497712334,0.0038412291933418692
3db0b47188,1,2011-01-01,2013-12-31,0.4129732422216046,-0.4120529664266368,1.0022333919907154,0.023017902813299233
b9643eef9d,0,2005-01-01,2007-12-31,0.2505013551176445,-0.295161912452371,0.8486913268596835,0.003201024327784891
b9643eef9d,1,2011-01-01,2013-12-31,0.4647172360482983,-0.2301188363524026,2.019466304516824,0.019820971867007674
cb19fb9c24,0,2005-01-01,2007-12-31,0.12688551903906653,-0.4410268556716218,0.28770474497712334,0.0038412291933418692
cb19fb9c24,1,2011-01-01,2013-12-31,0.38369992161807476,-0.4120529664266376,0.9311907761411279,0.023017902813299233
97ecce7546,0,2005-01-01,2007-12-31,0.2505013551176445,-0.295161912452371,0.8486913268596835,0.003201024327784891
97ecce7546,1,2011-01-01,2013-12-31,0.45608024304604733,-0.23011883635240227,1.981933553442837,0.019820971867007674
5bb6587dfa,0,2005-01-01,2007-12-31,0.12688551903906653,-0.4410268556716218,0.28770474497712334,0.0038412291933418692
5bb6587dfa,1,2011-01-01,2013-12-31,0.38369992161807476,-0.4120529664266376,0.9311907761411279,0.023017902813299233
f42e1fb143,0,2005-01-01,2007-12-31,0.2505013551176445,-0.295161912452371,0.8486913268596835,0.003201024327784891
f42e1fb143,1,2011-01-01,2013-12-31,0.45608024304604733,-0.23011883635240227,1.981933553442837,0.019820971867007674
f26d4684d1,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
f26d4684d1,1,2011-01-01,2013-12-31,0.3877109278681812,-0.3615041192206284,1.0724938036779563,0.020460358056265986
65d9c0a799,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
65d9c0a799,1,2011-01-01,2013-12-31,0.42203533263686244,-0.22882455972417448,1.844362043766563,0.01918158567774936
277c12d0f4,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
277c12d0f4,1,2011-01-01,2013-12-31,0.3589609801107594,-0.36150411922062853,0.9929651172015634,0.020460358056265986
702b6df646,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
702b6df646,1,2011-01-01,2013-12-31,0.41365002186515687,-0.22882455972417526,1.807716891769703,0.01918158567774936
afef4d167f,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
afef4d167f,1,2011-01-01,2013-12-31,0.3589609801107594,-0.36150411922062853,0.9929651172015634,0.020460358056265986
c99cfe5dc1,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
c99cfe5dc1,1,2011-01-01,2013-12-31,0.41365002186515687,-0.22882455972417526,1.807716891769703,0.01918158567774936
ab14090d15,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
